Date,Calls,Query,Bookings Margin,Bookings Count,Issued Margin,Issued Count,Pending Margin,Pending Count,Same Month Margin,Same Month Count
11/16/2020,46,93,8362.48,88,7479.95,68,51,3,5090.58,52
11/15/2020,0,0,341.35,6,201.6,2,9.13,1,201.6,2
11/14/2020,149,0,2562.92,24,3530.17,30,112.5,1,3231.41,26
11/13/2020,0,0,7520.78,80,6704.85,74,63.26,2,5946.66,66
11/12/2020,77,77,-777.52,53,3975.47,44,13,3,3599.84,39
11/11/2020,67,76,7546.54,72,6110.47,55,160,4,5616.15,50
11/10/2020,266,78,7656.56,68,8136.88,63,426.62,5,6956.9,52
11/9/2020,0,102,8678.84,67,8760.4,58,73.63,3,7409.25,50
11/8/2020,0,0,239.11,3,100.21,3,N/A,0,100.21,3
11/7/2020,0,75,2622.63,28,2043.02,19,N/A,0,2007.32,18
11/6/2020,143,73,8094.58,55,4670.42,52,0,1,4050.36,43
11/5/2020,0,87,5259.41,47,5955.5,49,N/A,0,5096.66,41
11/4/2020,84,80,17469.56,53,5770.87,39,34.13,2,5542.41,36
11/3/2020,185,75,7896.32,59,6499.71,47,7,2,5314.09,38
11/2/2020,183,89,12521.95,89,17175.09,105,705.74,6,7878.39,51
11/1/2020,0,0,1082.99,8,1082.99,8,N/A,0,1082.99,8
10/31/2020,0,77,2853.85,27,17915.91,77,30.5,2,15028.97,37
10/30/2020,71,82,4916.94,66,4434.28,49,282.51,3,4116.88,47
10/29/2020,239,70,5893.72,53,6085.43,65,N/A,0,4737.47,48
10/28/2020,0,72,6427.62,57,6056.18,60,149.74,2,4784.92,51
10/27/2020,0,75,6482.39,62,3747.52,51,89.84,2,3678.89,49
10/26/2020,147,96,7919.07,82,6838.41,60,N/A,0,4757.27,54
10/25/2020,0,0,305.24,3,314.48,4,N/A,0,314.48,4
10/24/2020,0,74,3200.85,41,3128.78,36,40.4,3,2982.34,33
10/23/2020,78,87,8704.9,74,7715.21,64,117,2,6292.53,59
10/22/2020,168,76,5227.73,52,8810.02,104,404.28,3,4143.39,39
10/21/2020,0,82,5741.26,63,8618.48,77,166.53,3,4294.79,51
10/20/2020,160,91,5993.84,70,3737.99,41,34.1,4,3484.19,40
10/19/2020,0,103,6833.3,67,5225.07,56,-2,2,4243.96,50
10/18/2020,0,0,969.76,6,410.18,3,N/A,0,410.18,3
10/17/2020,88,75,3446.67,26,1670.68,28,251.73,1,1643.62,27
10/16/2020,84,78,5941.4,67,7357.02,69,25.1,3,6140.99,63
10/15/2020,99,78,6009.5,57,5272.18,79,504.5,6,3454.75,45
10/14/2020,92,80,4620.29,65,4985.62,62,139.28,5,4338.31,56
10/13/2020,136,85,7090.2,64,7727.15,64,5.09,2,6512.84,55
10/12/2020,134,95,7856.22,81,5302.97,63,442.24,4,5071.54,59
10/11/2020,0,0,493.88,5,447.65,3,45,1,447.65,3
10/10/2020,0,91,3967.23,34,3640.69,26,N/A,0,2984.58,22
10/9/2020,86,90,18452.83,60,4804.24,56,43.9,3,4295.95,49
10/8/2020,154,90,5626.72,62,5254.93,55,172.44,2,4930.44,51
10/7/2020,0,84,8420.25,70,7716.95,67,-2.5,4,7108.13,60
10/6/2020,111,97,6834.17,71,5704.28,60,0,1,4538.95,48
10/5/2020,172,97,9889.62,65,5193.88,64,54,2,4075.2,49
10/4/2020,0,0,337.54,6,48.47,4,13,1,48.47,4
10/3/2020,0,81,5492.21,53,5007.83,38,178.49,4,3705.78,30
10/2/2020,168,79,7146.66,73,8039.3,66,23,2,4721.44,46
10/1/2020,0,86,6176.53,57,6038.52,74,54.64,2,2960.81,29
9/30/2020,103,89,6206.53,56,15520.94,74,339.85,2,12577.65,51
9/29/2020,116,87,5150.84,74,4279.04,67,89,2,3971.24,60
9/28/2020,224,111,4252.41,59,5940.89,59,26.5,2,4697.56,49
9/27/2020,0,0,51.21,2,220,1,N/A,0,N/A,0
9/26/2020,0,78,945.32,14,1518.61,18,N/A,0,1438.31,17
9/25/2020,0,86,6231.46,46,4934.17,54,395.62,3,4544.46,47
9/24/2020,92,90,4155.17,52,4144.27,34,202.14,1,2875.33,31
9/23/2020,203,82,4284.84,44,2743.9,30,N/A,0,2571.83,28
9/22/2020,0,97,4409.82,47,3526.52,48,24.75,2,2635.24,42
9/21/2020,60,115,3970.63,48,3922.5,46,58.5,1,3591.46,43
9/20/2020,0,0,376.68,4,715.55,5,N/A,0,715.55,5
9/19/2020,86,0,1172.56,17,524.73,10,30.44,3,459.99,9
9/18/2020,71,93,4282.97,51,5818.72,54,0,1,5473.92,50
9/17/2020,198,89,6217.96,59,4357.87,36,177.77,5,4132.36,33
9/16/2020,0,92,4329.19,50,3254.95,37,201.85,4,2995.85,34
9/15/2020,106,95,4877.92,53,9512.96,72,0,2,4521.02,49
9/14/2020,64,113,6153.6,64,6634.35,55,67.5,3,6383.79,49
9/13/2020,0,0,130.71,3,24.21,1,9,1,24.21,1
9/12/2020,89,82,2081.83,27,1342.01,19,85.75,3,1100.97,16
9/11/2020,114,102,3729.71,53,3948.92,54,69.74,3,3629.7,50
9/10/2020,122,91,5654.07,53,5671.65,46,107,2,4006.22,38
9/9/2020,77,94,8261.6,51,3425.18,38,51.53,3,3356.72,37
9/8/2020,143,97,3110.97,51,2339.74,40,N/A,0,2163.08,36
9/7/2020,73,114,5954.59,77,5613.49,61,185.68,2,4419.96,50
9/6/2020,0,0,305.95,4,70.54,2,N/A,0,70.54,2
9/5/2020,96,92,2212.94,23,1890.34,21,214.57,3,1655.92,19
9/4/2020,145,86,3567.49,50,4836.49,51,0,1,2835.31,37
9/3/2020,96,90,5949.33,54,4659.4,36,65.92,3,4001.86,30
9/2/2020,94,78,14862.68,61,2612.98,34,12.64,1,2169.86,30
9/1/2020,61,88,6169.76,65,7789.57,56,334.94,5,3461.33,29
8/31/2020,125,98,2466.65,24,11757.17,41,473,1,8605.8,26
8/30/2020,0,0,458.12,5,211.66,2,73.5,1,211.66,2
8/29/2020,0,82,1464.85,20,2342.62,24,386.88,3,1647.37,22
8/28/2020,71,77,3258.75,50,5316.71,47,24.23,4,3155.34,36
8/27/2020,103,82,3225.22,36,2044.55,30,7,1,1482.53,26
8/26/2020,198,82,2493.11,37,2867.72,28,87.08,5,2724.67,25
8/25/2020,0,92,2852.02,35,2341.38,33,448.25,5,1378.52,26
8/24/2020,115,107,2791.71,40,2046.55,33,1,1,1885.73,31
8/23/2020,0,0,11.8,1,11.8,1,N/A,0,11.8,1
8/22/2020,0,78,1417.15,17,1849.07,17,46.08,2,1446.13,15
8/21/2020,80,75,3073.05,40,7890.98,56,173.18,3,4052.83,37
8/20/2020,90,77,3760.69,36,4326.6,27,3.89,2,2477.35,24
8/19/2020,94,80,2935.81,34,2243.65,27,246.59,3,1671.8,24
8/18/2020,73,92,4467,44,3251.37,33,0,1,3228.62,32
8/17/2020,50,91,5361.98,54,4773.87,47,422,3,4063.56,39
8/16/2020,0,0,295.91,7,359.37,3,N/A,0,260.41,2
8/15/2020,42,78,628.08,12,537.35,9,84.75,2,403.65,8
8/14/2020,63,78,3477.18,28,2517.88,23,N/A,0,1931.41,22
8/13/2020,84,77,1651.06,16,1707.99,13,17.8,2,1327.73,12
8/12/2020,92,79,1526.52,18,16467.53,63,159.31,2,1038.75,12
8/11/2020,209,82,1685.5,21,966.9,13,0,1,966.9,13
8/10/2020,0,92,3492.06,36,685.3,16,685.28,5,639.12,15
8/9/2020,0,0,4,1,0,0,4,1,0,0
8/8/2020,0,80,514.49,7,980.1,8,N/A,0,796.63,6
8/7/2020,73,90,2260.7,22,3632.21,20,24.95,1,1953.65,14
8/6/2020,81,83,10382.89,35,2459.61,25,222.73,3,2208.31,21
8/5/2020,103,78,3732.38,33,1668.26,15,296.72,2,1318.66,13
8/4/2020,123,87,2667.71,30,2795.56,25,34,2,1138.99,18
8/3/2020,71,109,2253.2,26,2386.74,23,184.19,3,851.8,10
8/1/2020,0,0,29.1,1,0,0,N/A,0,0,0
7/31/2020,47,71,4464.94,23,16518.26,80,251.13,2,7716.65,25
7/30/2020,55,74,983.32,13,1556.87,18,N/A,0,1074.9,13
7/29/2020,78,78,1999.22,18,2589.16,21,10,1,2493.16,20
7/28/2020,117,80,2455.78,34,2569.19,23,153.42,4,2531.79,22
7/27/2020,43,96,3459.46,33,5569.6,39,335.04,3,2916.7,28
7/26/2020,0,0,180,1,180,1,N/A,0,180,1
7/25/2020,78,79,1271.84,13,816.55,6,89.7,2,816.55,6
7/24/2020,83,74,3783.3,38,3793.42,34,253.79,5,2441.68,21
7/23/2020,54,78,2940.43,28,2844.96,24,0,1,2436.79,19
7/22/2020,75,80,2800.97,25,2045.17,21,25,1,2045.17,21
7/21/2020,93,83,2043.66,28,2066.64,20,96.27,3,1633.03,18
7/20/2020,49,112,3901.46,30,1782.61,23,N/A,0,1101.05,17
7/19/2020,0,0,48.5,2,0,0,48.5,2,0,0
7/18/2020,58,79,666.64,7,534.99,9,N/A,0,534.99,9
7/17/2020,68,84,2825.52,26,2888.96,23,116.92,3,2791.29,21
7/16/2020,76,82,2802.05,28,2865.19,29,N/A,0,2756.99,28
7/15/2020,81,83,3045.59,23,1249.34,15,N/A,0,1249.34,15
7/14/2020,100,86,3818.37,29,1650.48,21,-2.5,1,1599.34,19
7/13/2020,48,95,4084.76,30,7826.44,53,N/A,0,2485.92,29
7/12/2020,0,0,149.35,1,0,0,N/A,0,0,0
7/11/2020,88,71,1385.28,12,1061.15,12,123.5,1,1061.15,10
7/10/2020,72,90,4703.06,36,3837.89,23,0,2,3688.04,20
7/9/2020,95,82,3129.56,27,1939.34,20,19,1,1894.24,18
7/8/2020,95,85,2861.16,32,3018.52,26,0,1,1969.65,22
7/7/2020,90,86,4816.87,31,3886.29,28,43,1,3509.96,23
7/6/2020,48,84,5273.37,42,2249.88,28,58.95,2,1727.28,23
7/5/2020,0,0,19,1,0,0,19,1,0,0
7/4/2020,98,69,4710.61,16,620.93,9,0,2,578.35,7
7/3/2020,85,86,2646.44,29,1538.22,22,0,1,1153.31,17
7/2/2020,89,80,1823.92,26,2650,21,394.8,2,860.35,11
7/1/2020,92,91,3131.4,35,3168.61,26,251.55,3,1269.11,14
6/30/2020,119,80,2607.94,28,8353.41,41,N/A,0,4484.04,23
6/29/2020,169,78,3379.91,35,4876.89,30,89.03,2,2669.28,22
6/28/2020,0,0,597.65,6,49.6,1,60,2,N/A,0
6/27/2020,0,83,291.3,8,267.73,4,37.08,1,176.11,3
6/26/2020,84,95,3307.13,30,7683.54,47,0,1,2397.48,22
6/25/2020,95,79,968.7,11,1870.53,11,56.12,2,1329.23,9
6/24/2020,105,88,2592.74,26,2598.99,20,24.9,2,2110.6,15
6/23/2020,108,79,1741.13,18,1730.2,20,N/A,0,1188.79,15
6/22/2020,190,86,2752.75,25,2245.44,20,N/A,0,1692.87,16
6/20/2020,0,79,464.45,6,795.2,5,0,1,656.47,4
6/19/2020,0,73,2164.25,25,2410.84,19,169.74,2,1615.34,18
6/18/2020,77,86,3938.49,15,2164.57,13,N/A,0,956.21,5
6/17/2020,59,0,2477.18,22,981.99,11,N/A,0,981.99,11
6/16/2020,68,0,1392.48,13,1194.29,10,0,1,1194.29,10
6/15/2020,33,0,3562.13,28,1359.47,11,365.5,2,1295.8,10
6/13/2020,52,0,587.9,9,584.75,9,N/A,0,547.95,8
6/12/2020,64,0,2431.1,19,1482.64,14,9.62,1,1060.58,10
6/11/2020,60,0,952.32,15,2088.52,15,N/A,0,1048.97,12
6/10/2020,69,0,1030.66,11,1085.02,14,N/A,0,1075.82,12
6/9/2020,94,0,1342.08,20,2471.79,23,N/A,0,1444.5,17
6/8/2020,29,0,4017.78,27,2115,9,125.5,2,2115,9
6/7/2020,0,0,219.34,2,0,0,N/A,0,0,0
6/6/2020,48,97,1111.92,6,1763.15,10,N/A,0,334.2,3
6/5/2020,66,0,1007.84,14,2794.7,26,35,1,833.6,9
6/4/2020,66,0,620.72,13,792.53,9,86.07,1,649.87,8
6/3/2020,45,0,2017.07,13,1483.35,12,N/A,0,1373.3,11
6/2/2020,645,0,2136.12,19,1430.32,13,-5,1,688.09,8
6/1/2020,0,0,780.95,13,2134.74,16,N/A,0,225.89,7
5/31/2020,0,0,104,1,3407.19,14,N/A,0,177,2
5/30/2020,0,0,615.93,8,504.63,6,110.88,1,493.29,5
5/29/2020,0,0,1282.78,11,4196.87,31,N/A,0,2700.72,20
5/28/2020,0,0,1487.52,16,2161.08,16,0,1,620.88,6
5/27/2020,0,0,774.05,12,1858.31,8,24.95,1,0,1
5/26/2020,0,0,1210.33,12,1172.54,9,N/A,0,1172.54,9
5/25/2020,0,0,531.3,2,0,0,N/A,0,0,0
5/23/2020,0,0,189.59,3,124.56,1,N/A,0,124.56,1
5/22/2020,0,0,691.69,10,1735.55,9,-2.5,1,928.35,6
5/21/2020,0,0,1118.32,7,1845.96,13,N/A,0,470.14,4
5/20/2020,0,0,742.11,4,1591.01,8,159.75,1,1029.47,6
5/19/2020,77,0,1267,11,1631.39,11,N/A,0,1039.56,9
5/18/2020,81,0,694.16,5,1206.86,5,127.59,2,223.38,1
5/16/2020,0,0,1259.17,7,219.62,3,N/A,0,219.62,3
5/15/2020,57,0,875.8,8,652.8,7,N/A,0,652.8,7
5/14/2020,82,0,458.7,2,454.75,3,N/A,0,454.75,2
5/13/2020,156,0,803.22,7,331.43,3,N/A,0,331.43,3
5/12/2020,0,0,352.53,5,3602.92,32,N/A,0,244.53,2
5/11/2020,0,0,1586.95,9,1009.29,10,N/A,0,769.6,6
5/9/2020,76,0,361.31,6,87.43,2,N/A,0,87.43,2
5/8/2020,0,0,174.15,5,141.75,2,7.5,2,115.75,1
5/7/2020,0,0,1923.41,9,2136.32,11,N/A,0,1979.43,8
5/6/2020,42,0,792.02,9,339.52,6,40,1,268.68,5
5/5/2020,0,0,883.18,13,808.31,11,N/A,0,774.37,10
5/4/2020,77,0,952,12,525.39,6,24.8,1,315.66,4
5/2/2020,86,0,554.37,4,520.76,5,N/A,0,256.7,2
5/1/2020,0,0,278.41,4,3570.19,22,N/A,0,233.75,3
4/30/2020,55,0,879.62,13,7584.25,45,N/A,0,704.71,13
4/29/2020,42,0,709.44,12,452.4,6,0,1,452.4,5
4/28/2020,0,0,755.99,7,1583.11,12,N/A,0,287.27,5
4/27/2020,305,0,750.3,9,3455.91,19,111,1,480.2,5
4/25/2020,0,0,109.87,3,109.87,3,N/A,0,109.87,3
4/24/2020,0,0,797.8,8,765.29,9,N/A,0,226.8,4
4/23/2020,0,0,208.28,5,96.9,3,N/A,0,96.9,3
4/22/2020,120,0,454.48,7,1297.85,6,30,1,277.95,3
4/21/2020,0,0,405.43,7,174.15,4,N/A,0,174.15,4
4/20/2020,0,0,2874.26,8,1659.85,14,326.2,1,487.25,6
4/18/2020,0,0,254.9,5,116.25,3,N/A,0,116.25,3
4/17/2020,198,0,311.65,6,139.9,2,N/A,0,139.9,2
4/16/2020,0,0,434.76,7,65,1,59,1,65,1
4/15/2020,0,0,206.4,5,1417.82,11,-5,1,186.75,2
4/14/2020,19,0,782.94,7,782.94,7,N/A,0,782.94,7
4/11/2020,0,0,112,1,112,1,N/A,0,112,1
4/10/2020,0,0,637.73,4,178.7,3,149.38,1,166.2,2
4/9/2020,0,0,0,1,708.97,5,N/A,0,481.51,4
4/8/2020,85,0,488.11,4,710.63,8,N/A,0,444.73,6
4/7/2020,283,0,1186.45,5,829.98,4,N/A,0,829.98,4
4/6/2020,0,0,1059.76,7,3530.09,34,N/A,0,188,1
4/4/2020,0,0,871.14,6,86.45,3,N/A,0,86.45,3
4/3/2020,103,0,507.03,9,416.65,5,0,1,416.65,5
4/2/2020,271,0,358.2,4,1063.3,3,N/A,0,1063.3,3
4/1/2020,0,0,2609.13,9,1235.17,5,N/A,0,1189.76,4
,185,N/A,N/A,N/A,2755.11,23,N/A,N/A,N/A,0
,98,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3/31/2020,0,0,550.78,4,13539.94,77,N/A,0,5073.9,8
3/30/2020,57,0,274.65,2,4941.43,25,N/A,0,349.65,3
3/28/2020,712,0,154.2,1,154.2,1,N/A,0,154.2,1
3/27/2020,0,0,992.64,3,1177.52,7,0,1,776,2
3/26/2020,0,0,30.04,1,337.1,2,N/A,0,337.1,2
3/25/2020,0,0,1345.82,12,910.03,9,185.49,2,910.03,9
3/24/2020,123,0,3366.24,20,4548.5,23,0,1,3328.74,16
3/23/2020,0,0,2999.67,20,3657.48,25,N/A,0,2966.27,18
3/22/2020,0,0,81.5,2,123.2,2,N/A,0,123.2,2
3/21/2020,0,0,1383.67,12,1192.54,10,N/A,0,1192.54,10
3/20/2020,206,67,5411.24,53,4531.68,47,373.5,3,4130.28,41
3/19/2020,195,71,5910.25,47,6523.24,51,N/A,0,6386.05,49
3/18/2020,434,71,6224.57,65,5790.58,60,30.86,3,5013.47,50
3/17/2020,0,70,3476.57,43,3703.55,40,441.92,4,3489.96,38
3/16/2020,298,76,4661.57,52,11550.61,111,0,2,5400.48,54
3/15/2020,0,0,324.08,9,212.95,2,17.5,2,212.95,2
3/14/2020,0,78,3573.95,41,2113.97,27,10,3,2110.41,26
3/13/2020,110,88,5902.28,75,6189.97,63,560.92,11,5396.75,55
3/12/2020,113,90,9184.51,77,4595.52,44,316.67,7,4405.43,40
3/11/2020,121,96,5514.58,79,3242.48,54,470.54,12,3242.48,54
3/10/2020,92,98,4889.07,75,4414.58,63,343.95,5,3071.41,50
3/9/2020,198,140,4986,86,4864.07,77,2.5,4,3620.54,58
3/8/2020,0,0,515.13,11,105.84,4,301.65,3,105.84,4
3/7/2020,0,99,8040.62,45,2279.45,43,337.26,6,1173.28,28
3/6/2020,115,102,5635.46,89,5123.3,77,339.02,7,3197.01,60
3/5/2020,94,98,4559.96,88,3691.91,64,894.44,15,3038.15,58
3/4/2020,112,97,5633.89,73,2995.11,49,123,5,2231.09,40
3/3/2020,143,106,5641.69,84,3997.47,58,616.81,11,3101.83,45
3/2/2020,271,163,10726.27,119,8149.09,86,476.72,7,5664.72,56
3/1/2020,0,0,1791.57,15,141.56,4,583.74,3,141.56,4
2/29/2020,0,93,4472.61,60,22785.86,183,11,3,13064.01,83
2/28/2020,136,100,8409.68,112,13220.42,147,415.36,6,7796.3,103
2/27/2020,121,114,8771.09,105,12815.26,121,270.49,13,6798.35,80
2/26/2020,144,120,7413.78,89,6087.13,87,477.72,6,4318.69,65
2/25/2020,128,119,7249.44,95,3680.83,80,41.14,5,3511.6,74
2/24/2020,358,181,10330.42,115,5957.78,77,369.52,13,5126.39,63
2/23/2020,0,0,398.16,10,404.83,4,48.5,2,404.83,4
2/22/2020,0,123,4064.46,55,2651.4,53,321,8,2460.08,49
2/21/2020,0,129,8303.31,116,4079.62,86,313.45,9,3999.23,83
2/20/2020,113,128,6884.32,75,12326.9,110,378.19,8,4505.62,45
2/19/2020,134,135,5520.85,80,6937.18,90,294.79,8,5085.86,69
2/18/2020,151,119,9287.39,120,8456.17,86,518.78,9,8026.68,79
2/17/2020,128,166,10195.68,104,7404.26,84,113.17,5,6172.86,78
2/16/2020,0,0,1502.48,10,334.17,6,7.73,2,334.17,6
2/15/2020,104,110,5513.87,59,3100.95,44,233.52,4,3045.36,41
2/14/2020,131,113,11537.01,103,6576.15,96,59.2,4,6244.75,86
2/13/2020,156,110,7725.75,111,7814.22,154,451.59,11,5477.76,90
2/12/2020,132,118,11215.3,111,7348.16,126,332.56,8,5675.34,76
2/11/2020,138,102,8944.62,116,4927.56,77,309.8,7,4100.8,71
2/10/2020,129,154,7197.49,106,5253.89,91,114.61,7,4136.52,64
2/9/2020,0,0,589.46,13,53.54,3,N/A,0,53.54,3
2/8/2020,159,125,5848.37,63,4565.93,65,102,3,4423.58,61
2/7/2020,161,124,18603.46,131,6895.19,107,458.98,7,5161.03,90
2/6/2020,155,128,6456.94,98,3827.95,89,185.07,9,2541.93,64
2/5/2020,196,125,8746.72,134,5217.53,101,333.49,9,4365.76,88
2/4/2020,333,141,8761.77,148,5187.33,92,1047.9,12,4482.78,80
2/3/2020,0,184,10612.98,141,5303.99,94,844.28,10,3990.4,71
2/2/2020,0,0,355.23,15,370.81,10,0,1,302.52,8
2/1/2020,139,125,6300.51,84,3034.79,59,481.3,3,2068.63,37
1/31/2020,140,120,9196.88,124,14731.39,192,454.54,5,6260.81,124
1/30/2020,141,121,10759.12,118,13344.48,143,102.63,6,8183.79,96
1/29/2020,162,146,11340.35,134,10327.99,122,441.21,9,7068.37,104
1/28/2020,186,126,7722.18,128,8991.94,110,431.86,12,5229.49,96
1/27/2020,157,168,9311.41,132,5123.35,103,308.44,7,4482.52,95
1/26/2020,0,0,589.45,16,0,0,170.92,2,0,0
1/25/2020,155,115,3685.45,68,3438.9,63,112.91,4,3308.66,61
1/24/2020,134,117,12776.36,150,6825.74,112,354.96,6,6104.45,108
1/23/2020,145,136,7513.24,106,3345.1,65,412.08,6,3327.38,62
1/22/2020,158,136,7210.07,101,10696.21,136,179.53,8,5932.72,78
1/21/2020,200,149,8627.74,137,6462.1,116,70.63,4,5804.45,107
1/20/2020,157,181,8346.91,140,5110.18,108,593.84,12,4884.75,105
1/19/2020,0,0,1431.35,18,256,5,14.03,2,256,5
1/18/2020,178,157,7451.69,101,5123.28,87,69,3,4964.92,84
1/17/2020,136,161,9224.86,135,7286.4,107,432.01,10,6543.44,101
1/16/2020,165,147,9570.48,119,6707.06,91,185.22,5,6296.09,86
1/15/2020,183,146,10414.42,124,5868.67,99,140.79,8,4904.3,88
1/14/2020,203,145,10174.84,146,8006.36,118,252.76,7,7029.34,108
1/13/2020,152,189,8631.04,128,3739.38,91,62.5,4,3207.82,86
1/12/2020,0,0,299.45,7,230.93,4,N/A,0,230.93,4
1/11/2020,339,145,6818.81,83,3635.93,61,152.5,4,3611.5,58
1/10/2020,0,130,8577.91,119,6075.23,107,545.66,9,5506.68,100
1/9/2020,364,148,8669.99,133,6354.21,114,350.5,4,5356.78,97
1/8/2020,0,136,7935.36,124,6136.42,100,239.8,5,5426.41,93
1/7/2020,205,182,-2814.3,142,6607.88,104,273.9,9,6480.62,99
1/6/2020,158,188,10437.2,158,8403.27,119,97.39,5,5381.12,95
1/5/2020,0,0,654.66,10,157.86,6,N/A,0,157.86,6
1/4/2020,154,136,5384.17,73,3305.46,63,208.89,5,2882.61,57
1/3/2020,139,124,18282.88,131,6337.62,99,302.7,4,4931.44,85
1/2/2020,133,167,7994.7,125,3363.68,70,147.53,8,3135.36,65
1/1/2020,0,116,4198.52,44,2030.92,22,147.6,1,1328.55,11
12/31/2019,142,123,5292.77,88,28398.36,171,-2.5,2,18565.04,93
12/30/2019,300,192,4998.78,99,14130.48,129,0,1,6731.56,87
12/29/2019,0,0,2236.49,11,614.9,5,N/A,0,614.9,5
12/28/2019,0,96,4307.66,48,1967.98,38,N/A,0,1739.18,37
12/27/2019,78,209,5442.29,73,5993.01,73,-5,1,4365.16,54
12/26/2019,96,0,2156.08,29,758.11,15,N/A,0,758.11,15
12/25/2019,0,0,1020.49,17,1514.67,14,N/A,0,990.51,10
12/24/2019,112,106,6033.44,74,12117.69,112,N/A,0,6737.89,71
12/23/2019,219,180,5386.74,84,16039.5,107,N/A,0,6701,74
12/22/2019,0,0,762.87,6,216.64,3,N/A,0,216.64,3
12/21/2019,0,92,5125.15,53,4304.92,48,N/A,0,4276.38,46
12/20/2019,115,129,7635.85,94,8672.85,99,N/A,0,6261.1,78
12/19/2019,101,116,6997.22,61,19108.33,114,N/A,0,6094.52,52
12/18/2019,126,131,5500.66,73,25638.82,157,N/A,0,7168.29,59
12/17/2019,108,136,6414.95,82,5732.44,80,N/A,0,3814.81,64
12/16/2019,216,189,8843.01,104,8268.64,70,N/A,0,8140.09,65
12/15/2019,0,0,826.92,6,197.7,1,N/A,0,197.7,1
12/14/2019,0,108,9704.89,58,9431.4,55,0,4,8003.53,46
12/13/2019,125,137,10748.67,85,14961.34,123,0,1,8701.24,70
12/12/2019,145,126,5610.88,68,5876.55,46,0,2,5197.73,42
12/11/2019,119,145,6947.85,74,5274.34,54,N/A,0,4677.19,50
12/10/2019,151,140,9028.09,88,10708.35,78,N/A,0,9647.1,71
12/9/2019,185,189,9132.75,92,8253.02,68,0,2,8169.63,66
12/8/2019,0,0,277.01,4,263.33,3,N/A,0,263.33,3
12/7/2019,0,119,4696.75,54,4452.97,45,0,2,3294.25,40
12/6/2019,96,137,7970.98,75,8551.18,75,0,2,5046.97,56
12/5/2019,137,112,24881.84,84,9542.81,78,N/A,0,5638.86,58
12/4/2019,116,141,6355.5,93,8749.15,85,0,1,5445.85,56
12/3/2019,120,152,8567.76,88,6545.27,67,0,2,5321.28,49
12/2/2019,115,141,10222.52,91,8234.57,72,N/A,0,3921.8,40
12/1/2019,0,0,895.28,8,381.88,3,N/A,0,183.83,1
11/30/2019,105,101,4547.03,54,26797.44,212,0,2,8070.82,73
11/29/2019,175,108,9648.37,122,11490.87,126,N/A,0,8576.73,107
11/28/2019,104,106,7628.47,96,10717.55,107,0,1,5267.6,75
11/27/2019,110,113,6136.19,80,4679.8,57,0,3,3959.76,50
11/26/2019,124,129,5467.2,93,9727.68,96,0,2,5582.81,58
11/25/2019,92,146,7471,87,6436.4,90,0,1,4336.67,63
11/24/2019,0,0,245.14,5,217.08,2,N/A,0,217.08,2
11/23/2019,106,96,4870.46,59,5306.65,60,N/A,0,5046.33,58
11/22/2019,111,122,9330.78,86,6515.64,72,0,1,5963.88,70
11/21/2019,87,116,5737.73,87,5372.11,72,0,3,5227.17,68
11/20/2019,250,135,8649.41,91,8579.16,86,0,2,5400.22,63
11/19/2019,0,125,5921.67,80,6508.04,74,0,2,5254.11,68
11/18/2019,133,132,7226.55,94,7760.9,83,0,1,5469.15,71
11/17/2019,0,0,358.22,10,164.24,2,N/A,0,164.24,2
11/16/2019,107,98,3841.31,56,4481.14,55,N/A,0,3936.43,50
11/15/2019,122,95,7765.38,96,11438.59,80,0,1,5317.53,68
11/14/2019,112,120,8639.28,86,12831.51,115,0,2,5792.19,54
11/13/2019,93,118,7685.18,83,4398.31,68,0,2,3966.91,61
11/12/2019,108,115,8155.05,92,9114.34,85,0,1,6451.03,61
11/11/2019,171,134,14771.91,102,10950.67,97,0,3,9759.49,89
11/10/2019,0,0,724.06,9,633.62,8,N/A,0,633.62,8
11/9/2019,0,96,6509.1,76,7570.64,74,0,1,6722.94,65
11/8/2019,83,117,11685.46,119,9445.33,94,0,2,8034.31,84
11/7/2019,106,134,9769.47,89,3109.59,46,0,1,2828.68,42
11/6/2019,441,121,6432.57,75,4794.84,76,N/A,0,3771.83,57
11/5/2019,445,127,9471.06,102,6899.66,83,N/A,0,5154.15,64
11/4/2019,0,150,7692.63,97,4417.34,68,N/A,0,3666.1,52
11/3/2019,0,0,1255.65,13,541.07,8,52.18,1,541.07,8
11/2/2019,0,105,2990.63,48,3407.81,50,0,2,2272.92,27
11/1/2019,0,126,9958.79,105,6929.8,76,N/A,0,3339.72,43
10/31/2019,217,105,5609.61,76,29088.13,252,0,3,13336.57,117
10/30/2019,0,117,6289.35,88,9749.39,105,0,1,5449.83,72
10/29/2019,119,123,9141.23,107,15481.51,137,0,1,7727.48,86
10/28/2019,84,135,8191.76,106,7826.09,110,0,1,5300.39,85
10/27/2019,0,0,410.35,9,90.41,7,N/A,0,90.41,7
10/26/2019,222,135,6014.99,78,3822.34,45,0,4,3467.87,42
10/25/2019,0,75,9544.51,100,6699.8,84,0,3,6206.43,76
10/24/2019,146,120,6290.9,86,8707.61,79,0,1,4810.77,57
10/23/2019,102,126,8512.29,90,8515.29,73,N/A,0,5176.1,58
10/22/2019,156,126,7018.93,85,7593.15,102,-2.5,1,3065.78,52
